index	seed	set	setId	difficulty	variant
466	daily_daily6_difficulty5-7	daily	daily6	5	7
467	daily_daily6_difficulty5-8	daily	daily6	5	8
468	daily_daily6_difficulty5-9	daily	daily6	5	9
469	daily_daily70_difficulty1-1	daily	daily70	1	1
470	daily_daily70_difficulty1-2	daily	daily70	1	2
471	daily_daily70_difficulty1-3	daily	daily70	1	3
472	daily_daily70_difficulty1-4	daily	daily70	1	4
473	daily_daily70_difficulty1-5	daily	daily70	1	5
474	daily_daily73_difficulty1-1	daily	daily73	1	1
475	daily_daily73_difficulty1-2	daily	daily73	1	2
476	daily_daily73_difficulty1-3	daily	daily73	1	3
477	daily_daily73_difficulty1-4	daily	daily73	1	4
478	daily_daily73_difficulty1-5	daily	daily73	1	5
479	daily_daily75_difficulty1-1	daily	daily75	1	1
480	daily_daily75_difficulty1-2	daily	daily75	1	2
481	daily_daily75_difficulty1-3	daily	daily75	1	3
482	daily_daily75_difficulty1-4	daily	daily75	1	4
483	daily_daily75_difficulty1-5	daily	daily75	1	5
484	daily_daily76_difficulty1-1	daily	daily76	1	1
485	daily_daily76_difficulty1-2	daily	daily76	1	2
486	daily_daily76_difficulty1-3	daily	daily76	1	3
487	daily_daily76_difficulty1-4	daily	daily76	1	4
488	daily_daily76_difficulty1-5	daily	daily76	1	5
489	daily_daily77_difficulty1-1	daily	daily77	1	1
490	daily_daily77_difficulty1-2	daily	daily77	1	2
491	daily_daily77_difficulty1-3	daily	daily77	1	3
492	daily_daily77_difficulty1-4	daily	daily77	1	4
493	daily_daily77_difficulty1-5	daily	daily77	1	5
494	daily_daily78_difficulty1-1	daily	daily78	1	1
495	daily_daily78_difficulty1-2	daily	daily78	1	2
496	daily_daily78_difficulty1-3	daily	daily78	1	3
497	daily_daily78_difficulty1-4	daily	daily78	1	4
498	daily_daily78_difficulty1-5	daily	daily78	1	5
499	daily_daily79_difficulty1-1	daily	daily79	1	1
500	daily_daily79_difficulty1-2	daily	daily79	1	2
501	daily_daily79_difficulty1-3	daily	daily79	1	3
502	daily_daily79_difficulty1-4	daily	daily79	1	4
503	daily_daily79_difficulty1-5	daily	daily79	1	5
504	daily_daily7_difficulty4-10	daily	daily7	4	10
505	daily_daily7_difficulty4-6	daily	daily7	4	6
506	daily_daily7_difficulty4-7	daily	daily7	4	7
507	daily_daily7_difficulty4-8	daily	daily7	4	8
508	daily_daily7_difficulty4-9	daily	daily7	4	9
509	daily_daily80_difficulty1-1	daily	daily80	1	1
510	daily_daily80_difficulty1-2	daily	daily80	1	2
511	daily_daily80_difficulty1-3	daily	daily80	1	3
512	daily_daily80_difficulty1-4	daily	daily80	1	4
513	daily_daily80_difficulty1-5	daily	daily80	1	5
514	daily_daily81_difficulty1-1	daily	daily81	1	1
515	daily_daily81_difficulty1-2	daily	daily81	1	2
516	daily_daily81_difficulty1-3	daily	daily81	1	3
517	daily_daily81_difficulty1-4	daily	daily81	1	4
518	daily_daily81_difficulty1-5	daily	daily81	1	5
519	daily_daily82_difficulty1-1	daily	daily82	1	1
520	daily_daily82_difficulty1-2	daily	daily82	1	2
521	daily_daily82_difficulty1-3	daily	daily82	1	3
522	daily_daily82_difficulty1-4	daily	daily82	1	4
523	daily_daily82_difficulty1-5	daily	daily82	1	5
524	daily_daily86_difficulty5-1	daily	daily86	5	1
525	daily_daily86_difficulty5-2	daily	daily86	5	2
526	daily_daily86_difficulty5-3	daily	daily86	5	3
527	daily_daily86_difficulty5-4	daily	daily86	5	4
528	daily_daily86_difficulty5-5	daily	daily86	5	5
529	daily_daily89_difficulty5-1	daily	daily89	5	1
530	daily_daily89_difficulty5-2	daily	daily89	5	2
531	daily_daily89_difficulty5-3	daily	daily89	5	3
532	daily_daily89_difficulty5-4	daily	daily89	5	4
533	daily_daily89_difficulty5-5	daily	daily89	5	5
534	daily_daily8_difficulty4-10	daily	daily8	4	10
535	daily_daily8_difficulty4-6	daily	daily8	4	6
536	daily_daily8_difficulty4-7	daily	daily8	4	7
537	daily_daily8_difficulty4-8	daily	daily8	4	8
538	daily_daily8_difficulty4-9	daily	daily8	4	9
539	daily_daily91_difficulty5-1	daily	daily91	5	1
540	daily_daily91_difficulty5-2	daily	daily91	5	2
541	daily_daily91_difficulty5-3	daily	daily91	5	3
542	daily_daily91_difficulty5-4	daily	daily91	5	4
543	daily_daily91_difficulty5-5	daily	daily91	5	5
544	daily_daily92_difficulty5-1	daily	daily92	5	1
545	daily_daily92_difficulty5-2	daily	daily92	5	2
546	daily_daily92_difficulty5-3	daily	daily92	5	3
547	daily_daily92_difficulty5-4	daily	daily92	5	4
548	daily_daily92_difficulty5-5	daily	daily92	5	5
549	daily_daily93_difficulty5-1	daily	daily93	5	1
550	daily_daily93_difficulty5-2	daily	daily93	5	2
551	daily_daily93_difficulty5-3	daily	daily93	5	3
552	daily_daily93_difficulty5-4	daily	daily93	5	4
553	daily_daily93_difficulty5-5	daily	daily93	5	5
554	daily_daily94_difficulty5-1	daily	daily94	5	1
555	daily_daily94_difficulty5-2	daily	daily94	5	2
556	daily_daily94_difficulty5-3	daily	daily94	5	3
557	daily_daily94_difficulty5-4	daily	daily94	5	4
558	daily_daily94_difficulty5-5	daily	daily94	5	5
559	daily_daily95_difficulty5-1	daily	daily95	5	1
560	daily_daily95_difficulty5-2	daily	daily95	5	2
561	daily_daily95_difficulty5-3	daily	daily95	5	3
562	daily_daily95_difficulty5-4	daily	daily95	5	4
563	daily_daily95_difficulty5-5	daily	daily95	5	5
564	daily_daily96_difficulty5-1	daily	daily96	5	1
565	daily_daily96_difficulty5-2	daily	daily96	5	2
566	daily_daily96_difficulty5-3	daily	daily96	5	3
567	daily_daily96_difficulty5-4	daily	daily96	5	4
568	daily_daily96_difficulty5-5	daily	daily96	5	5
569	daily_daily98_difficulty5-1	daily	daily98	5	1
570	daily_daily98_difficulty5-2	daily	daily98	5	2
571	daily_daily98_difficulty5-3	daily	daily98	5	3
572	daily_daily98_difficulty5-4	daily	daily98	5	4
573	daily_daily98_difficulty5-5	daily	daily98	5	5
574	daily_daily9_difficulty4-10	daily	daily9	4	10
575	daily_daily9_difficulty4-6	daily	daily9	4	6
576	daily_daily9_difficulty4-7	daily	daily9	4	7
577	daily_daily9_difficulty4-8	daily	daily9	4	8
578	daily_daily9_difficulty4-9	daily	daily9	4	9
579	dlb_dlb24_difficulty1-1	dlb	dlb24	1	1
580	dlb_dlb24_difficulty1-2	dlb	dlb24	1	2
581	dlb_dlb24_difficulty1-3	dlb	dlb24	1	3
582	dlb_dlb29_difficulty1-3	dlb	dlb29	1	3
583	dlb_dlb29_difficulty2-1	dlb	dlb29	2	1
584	dlb_dlb29_difficulty2-2	dlb	dlb29	2	2
585	dlb_dlb34_difficulty1-3	dlb	dlb34	1	3
586	dlb_dlb34_difficulty2-1	dlb	dlb34	2	1
587	dlb_dlb34_difficulty2-2	dlb	dlb34	2	2
588	dlb_dlb39_difficulty2-1	dlb	dlb39	2	1
589	dlb_dlb39_difficulty2-2	dlb	dlb39	2	2
590	dlb_dlb39_difficulty2-3	dlb	dlb39	2	3
591	dlb_dlb49_difficulty1-1	dlb	dlb49	1	1
592	dlb_dlb49_difficulty1-2	dlb	dlb49	1	2
593	dlb_dlb49_difficulty1-3	dlb	dlb49	1	3
594	dlb_dlb54_difficulty2-1	dlb	dlb54	2	1
595	dlb_dlb54_difficulty2-2	dlb	dlb54	2	2
596	dlb_dlb54_difficulty2-3	dlb	dlb54	2	3
597	dlb_dlb59_difficulty1-2	dlb	dlb59	1	2
598	dlb_dlb59_difficulty1-3	dlb	dlb59	1	3
599	dlb_dlb59_difficulty4-1	dlb	dlb59	4	1
600	dlb_dlb99_difficulty1-3	dlb	dlb99	1	3
601	dlb_dlb99_difficulty2-2	dlb	dlb99	2	2
602	dlb_dlb99_difficulty4-1	dlb	dlb99	4	1
603	earlyflow_earlyflow100_difficulty1-1	earlyflow	earlyflow100	1	1
604	earlyflow_earlyflow100_difficulty1-2	earlyflow	earlyflow100	1	2
605	earlyflow_earlyflow100_difficulty1-3	earlyflow	earlyflow100	1	3
606	earlyflow_earlyflow100_difficulty1-4	earlyflow	earlyflow100	1	4
607	earlyflow_earlyflow100_difficulty1-5	earlyflow	earlyflow100	1	5
608	earlyflow_earlyflow101_difficulty1-1	earlyflow	earlyflow101	1	1
609	earlyflow_earlyflow101_difficulty1-2	earlyflow	earlyflow101	1	2
610	earlyflow_earlyflow101_difficulty1-3	earlyflow	earlyflow101	1	3
611	earlyflow_earlyflow101_difficulty1-4	earlyflow	earlyflow101	1	4
612	earlyflow_earlyflow101_difficulty1-5	earlyflow	earlyflow101	1	5
613	earlyflow_earlyflow102_difficulty1-1	earlyflow	earlyflow102	1	1
614	earlyflow_earlyflow102_difficulty1-2	earlyflow	earlyflow102	1	2
615	earlyflow_earlyflow102_difficulty1-3	earlyflow	earlyflow102	1	3
616	earlyflow_earlyflow102_difficulty1-4	earlyflow	earlyflow102	1	4
617	earlyflow_earlyflow102_difficulty1-5	earlyflow	earlyflow102	1	5
618	earlyflow_earlyflow103_difficulty1-1	earlyflow	earlyflow103	1	1
619	earlyflow_earlyflow103_difficulty1-2	earlyflow	earlyflow103	1	2
620	earlyflow_earlyflow103_difficulty1-3	earlyflow	earlyflow103	1	3
621	earlyflow_earlyflow103_difficulty1-4	earlyflow	earlyflow103	1	4
622	earlyflow_earlyflow103_difficulty1-5	earlyflow	earlyflow103	1	5
623	earlyflow_earlyflow105_difficulty1-1	earlyflow	earlyflow105	1	1
624	earlyflow_earlyflow105_difficulty1-2	earlyflow	earlyflow105	1	2
625	earlyflow_earlyflow105_difficulty1-3	earlyflow	earlyflow105	1	3
626	earlyflow_earlyflow105_difficulty1-4	earlyflow	earlyflow105	1	4
627	earlyflow_earlyflow105_difficulty1-5	earlyflow	earlyflow105	1	5
628	earlyflow_earlyflow106_difficulty1-1	earlyflow	earlyflow106	1	1
629	earlyflow_earlyflow106_difficulty1-2	earlyflow	earlyflow106	1	2
630	earlyflow_earlyflow106_difficulty1-3	earlyflow	earlyflow106	1	3
631	earlyflow_earlyflow106_difficulty1-4	earlyflow	earlyflow106	1	4
632	earlyflow_earlyflow106_difficulty1-5	earlyflow	earlyflow106	1	5
633	earlyflow_earlyflow107_difficulty2-1	earlyflow	earlyflow107	2	1
634	earlyflow_earlyflow107_difficulty2-2	earlyflow	earlyflow107	2	2
635	earlyflow_earlyflow107_difficulty2-3	earlyflow	earlyflow107	2	3
636	earlyflow_earlyflow107_difficulty2-4	earlyflow	earlyflow107	2	4
637	earlyflow_earlyflow107_difficulty2-5	earlyflow	earlyflow107	2	5
638	earlyflow_earlyflow108_difficulty1-10	earlyflow	earlyflow108	1	10
639	earlyflow_earlyflow108_difficulty1-6	earlyflow	earlyflow108	1	6
640	earlyflow_earlyflow108_difficulty1-7	earlyflow	earlyflow108	1	7
641	earlyflow_earlyflow108_difficulty1-8	earlyflow	earlyflow108	1	8
642	earlyflow_earlyflow108_difficulty1-9	earlyflow	earlyflow108	1	9
643	earlyflow_earlyflow109_difficulty5-10	earlyflow	earlyflow109	5	10
644	earlyflow_earlyflow109_difficulty5-6	earlyflow	earlyflow109	5	6
645	earlyflow_earlyflow109_difficulty5-7	earlyflow	earlyflow109	5	7
646	earlyflow_earlyflow109_difficulty5-8	earlyflow	earlyflow109	5	8
647	earlyflow_earlyflow109_difficulty5-9	earlyflow	earlyflow109	5	9
648	earlyflow_earlyflow10_difficulty1-1	earlyflow	earlyflow10	1	1
649	earlyflow_earlyflow10_difficulty1-2	earlyflow	earlyflow10	1	2
650	earlyflow_earlyflow10_difficulty1-3	earlyflow	earlyflow10	1	3
651	earlyflow_earlyflow10_difficulty1-4	earlyflow	earlyflow10	1	4
652	earlyflow_earlyflow10_difficulty1-5	earlyflow	earlyflow10	1	5
653	earlyflow_earlyflow110_difficulty1-1	earlyflow	earlyflow110	1	1
654	earlyflow_earlyflow110_difficulty1-2	earlyflow	earlyflow110	1	2
655	earlyflow_earlyflow110_difficulty1-3	earlyflow	earlyflow110	1	3
656	earlyflow_earlyflow110_difficulty1-4	earlyflow	earlyflow110	1	4
657	earlyflow_earlyflow110_difficulty1-5	earlyflow	earlyflow110	1	5
658	earlyflow_earlyflow111_difficulty1-1	earlyflow	earlyflow111	1	1
659	earlyflow_earlyflow111_difficulty1-2	earlyflow	earlyflow111	1	2
660	earlyflow_earlyflow111_difficulty1-3	earlyflow	earlyflow111	1	3
661	earlyflow_earlyflow111_difficulty1-4	earlyflow	earlyflow111	1	4
662	earlyflow_earlyflow111_difficulty1-5	earlyflow	earlyflow111	1	5
663	earlyflow_earlyflow112_difficulty2-1	earlyflow	earlyflow112	2	1
664	earlyflow_earlyflow112_difficulty2-2	earlyflow	earlyflow112	2	2
665	earlyflow_earlyflow112_difficulty2-3	earlyflow	earlyflow112	2	3
666	earlyflow_earlyflow112_difficulty2-4	earlyflow	earlyflow112	2	4
667	earlyflow_earlyflow112_difficulty2-5	earlyflow	earlyflow112	2	5
668	earlyflow_earlyflow113_difficulty1-1	earlyflow	earlyflow113	1	1
669	earlyflow_earlyflow113_difficulty1-2	earlyflow	earlyflow113	1	2
670	earlyflow_earlyflow113_difficulty1-3	earlyflow	earlyflow113	1	3
671	earlyflow_earlyflow113_difficulty1-4	earlyflow	earlyflow113	1	4
672	earlyflow_earlyflow113_difficulty1-5	earlyflow	earlyflow113	1	5
673	earlyflow_earlyflow115_difficulty1-1	earlyflow	earlyflow115	1	1
674	earlyflow_earlyflow115_difficulty1-2	earlyflow	earlyflow115	1	2
675	earlyflow_earlyflow115_difficulty1-3	earlyflow	earlyflow115	1	3
676	earlyflow_earlyflow115_difficulty1-4	earlyflow	earlyflow115	1	4
677	earlyflow_earlyflow115_difficulty1-5	earlyflow	earlyflow115	1	5
678	earlyflow_earlyflow116_difficulty3-1	earlyflow	earlyflow116	3	1
679	earlyflow_earlyflow116_difficulty3-2	earlyflow	earlyflow116	3	2
680	earlyflow_earlyflow116_difficulty3-4	earlyflow	earlyflow116	3	4
681	earlyflow_earlyflow116_difficulty4-3	earlyflow	earlyflow116	4	3
682	earlyflow_earlyflow116_difficulty4-5	earlyflow	earlyflow116	4	5
683	earlyflow_earlyflow117_difficulty2-1	earlyflow	earlyflow117	2	1
684	earlyflow_earlyflow117_difficulty2-2	earlyflow	earlyflow117	2	2
685	earlyflow_earlyflow117_difficulty2-3	earlyflow	earlyflow117	2	3
686	earlyflow_earlyflow117_difficulty2-4	earlyflow	earlyflow117	2	4
687	earlyflow_earlyflow117_difficulty2-5	earlyflow	earlyflow117	2	5
688	earlyflow_earlyflow118_difficulty1-1	earlyflow	earlyflow118	1	1
689	earlyflow_earlyflow118_difficulty1-2	earlyflow	earlyflow118	1	2
690	earlyflow_earlyflow118_difficulty1-3	earlyflow	earlyflow118	1	3
691	earlyflow_earlyflow118_difficulty1-4	earlyflow	earlyflow118	1	4
692	earlyflow_earlyflow118_difficulty1-5	earlyflow	earlyflow118	1	5
693	earlyflow_earlyflow11_difficulty1-1	earlyflow	earlyflow11	1	1
694	earlyflow_earlyflow11_difficulty1-2	earlyflow	earlyflow11	1	2
695	earlyflow_earlyflow11_difficulty1-3	earlyflow	earlyflow11	1	3
696	earlyflow_earlyflow11_difficulty1-4	earlyflow	earlyflow11	1	4
697	earlyflow_earlyflow11_difficulty1-5	earlyflow	earlyflow11	1	5
698	earlyflow_earlyflow120_difficulty1-1	earlyflow	earlyflow120	1	1
699	earlyflow_earlyflow120_difficulty1-2	earlyflow	earlyflow120	1	2
700	earlyflow_earlyflow120_difficulty1-3	earlyflow	earlyflow120	1	3
701	earlyflow_earlyflow120_difficulty1-4	earlyflow	earlyflow120	1	4
702	earlyflow_earlyflow120_difficulty1-5	earlyflow	earlyflow120	1	5
703	earlyflow_earlyflow122_difficulty3-9	earlyflow	earlyflow122	3	9
704	earlyflow_earlyflow122_difficulty4-10	earlyflow	earlyflow122	4	10
705	earlyflow_earlyflow122_difficulty4-6	earlyflow	earlyflow122	4	6
706	earlyflow_earlyflow122_difficulty4-7	earlyflow	earlyflow122	4	7
707	earlyflow_earlyflow122_difficulty4-8	earlyflow	earlyflow122	4	8
708	earlyflow_earlyflow123_difficulty1-1	earlyflow	earlyflow123	1	1
709	earlyflow_earlyflow123_difficulty1-2	earlyflow	earlyflow123	1	2
710	earlyflow_earlyflow123_difficulty1-3	earlyflow	earlyflow123	1	3
711	earlyflow_earlyflow123_difficulty1-4	earlyflow	earlyflow123	1	4
712	earlyflow_earlyflow123_difficulty1-5	earlyflow	earlyflow123	1	5
713	earlyflow_earlyflow127_difficulty3-1	earlyflow	earlyflow127	3	1
714	earlyflow_earlyflow127_difficulty3-3	earlyflow	earlyflow127	3	3
715	earlyflow_earlyflow127_difficulty3-4	earlyflow	earlyflow127	3	4
716	earlyflow_earlyflow127_difficulty3-5	earlyflow	earlyflow127	3	5
717	earlyflow_earlyflow127_difficulty4-2	earlyflow	earlyflow127	4	2
718	earlyflow_earlyflow129_difficulty6-10	earlyflow	earlyflow129	6	10
719	earlyflow_earlyflow129_difficulty6-6	earlyflow	earlyflow129	6	6
720	earlyflow_earlyflow129_difficulty6-7	earlyflow	earlyflow129	6	7
721	earlyflow_earlyflow129_difficulty7-8	earlyflow	earlyflow129	7	8
722	earlyflow_earlyflow129_difficulty7-9	earlyflow	earlyflow129	7	9
723	earlyflow_earlyflow12_difficulty1-1	earlyflow	earlyflow12	1	1
724	earlyflow_earlyflow12_difficulty1-2	earlyflow	earlyflow12	1	2
725	earlyflow_earlyflow12_difficulty1-3	earlyflow	earlyflow12	1	3
726	earlyflow_earlyflow12_difficulty1-4	earlyflow	earlyflow12	1	4
727	earlyflow_earlyflow12_difficulty1-5	earlyflow	earlyflow12	1	5
728	earlyflow_earlyflow130_difficulty1-1	earlyflow	earlyflow130	1	1
729	earlyflow_earlyflow130_difficulty1-2	earlyflow	earlyflow130	1	2
730	earlyflow_earlyflow130_difficulty1-3	earlyflow	earlyflow130	1	3
731	earlyflow_earlyflow130_difficulty1-4	earlyflow	earlyflow130	1	4
732	earlyflow_earlyflow130_difficulty1-5	earlyflow	earlyflow130	1	5
733	earlyflow_earlyflow131_difficulty1-1	earlyflow	earlyflow131	1	1
734	earlyflow_earlyflow131_difficulty1-2	earlyflow	earlyflow131	1	2
735	earlyflow_earlyflow131_difficulty1-3	earlyflow	earlyflow131	1	3
736	earlyflow_earlyflow131_difficulty1-4	earlyflow	earlyflow131	1	4
737	earlyflow_earlyflow131_difficulty1-5	earlyflow	earlyflow131	1	5
738	earlyflow_earlyflow133_difficulty1-1	earlyflow	earlyflow133	1	1
739	earlyflow_earlyflow133_difficulty1-2	earlyflow	earlyflow133	1	2
740	earlyflow_earlyflow133_difficulty1-3	earlyflow	earlyflow133	1	3
741	earlyflow_earlyflow133_difficulty1-4	earlyflow	earlyflow133	1	4
742	earlyflow_earlyflow133_difficulty1-5	earlyflow	earlyflow133	1	5
743	earlyflow_earlyflow134_difficulty4-10	earlyflow	earlyflow134	4	10
744	earlyflow_earlyflow134_difficulty4-6	earlyflow	earlyflow134	4	6
745	earlyflow_earlyflow134_difficulty4-7	earlyflow	earlyflow134	4	7
746	earlyflow_earlyflow134_difficulty4-8	earlyflow	earlyflow134	4	8
747	earlyflow_earlyflow134_difficulty4-9	earlyflow	earlyflow134	4	9
748	earlyflow_earlyflow135_difficulty1-1	earlyflow	earlyflow135	1	1
749	earlyflow_earlyflow135_difficulty1-2	earlyflow	earlyflow135	1	2
750	earlyflow_earlyflow135_difficulty1-3	earlyflow	earlyflow135	1	3
751	earlyflow_earlyflow135_difficulty1-4	earlyflow	earlyflow135	1	4
752	earlyflow_earlyflow135_difficulty1-5	earlyflow	earlyflow135	1	5
753	earlyflow_earlyflow137_difficulty2-1	earlyflow	earlyflow137	2	1
754	earlyflow_earlyflow137_difficulty2-2	earlyflow	earlyflow137	2	2
755	earlyflow_earlyflow137_difficulty2-3	earlyflow	earlyflow137	2	3
756	earlyflow_earlyflow137_difficulty2-4	earlyflow	earlyflow137	2	4
757	earlyflow_earlyflow137_difficulty2-5	earlyflow	earlyflow137	2	5
758	earlyflow_earlyflow138_difficulty1-1	earlyflow	earlyflow138	1	1
759	earlyflow_earlyflow138_difficulty1-2	earlyflow	earlyflow138	1	2
760	earlyflow_earlyflow138_difficulty1-3	earlyflow	earlyflow138	1	3
761	earlyflow_earlyflow138_difficulty1-4	earlyflow	earlyflow138	1	4
762	earlyflow_earlyflow138_difficulty1-5	earlyflow	earlyflow138	1	5
763	earlyflow_earlyflow139_difficulty5-1	earlyflow	earlyflow139	5	1
764	earlyflow_earlyflow139_difficulty5-2	earlyflow	earlyflow139	5	2
765	earlyflow_earlyflow139_difficulty5-3	earlyflow	earlyflow139	5	3
766	earlyflow_earlyflow139_difficulty5-4	earlyflow	earlyflow139	5	4
767	earlyflow_earlyflow139_difficulty5-5	earlyflow	earlyflow139	5	5
768	earlyflow_earlyflow13_difficulty1-1	earlyflow	earlyflow13	1	1
769	earlyflow_earlyflow13_difficulty1-2	earlyflow	earlyflow13	1	2
770	earlyflow_earlyflow13_difficulty1-3	earlyflow	earlyflow13	1	3
771	earlyflow_earlyflow13_difficulty1-4	earlyflow	earlyflow13	1	4
772	earlyflow_earlyflow13_difficulty1-5	earlyflow	earlyflow13	1	5
773	earlyflow_earlyflow140_difficulty1-1	earlyflow	earlyflow140	1	1
774	earlyflow_earlyflow140_difficulty1-2	earlyflow	earlyflow140	1	2
775	earlyflow_earlyflow140_difficulty1-3	earlyflow	earlyflow140	1	3
776	earlyflow_earlyflow140_difficulty1-4	earlyflow	earlyflow140	1	4
777	earlyflow_earlyflow140_difficulty1-5	earlyflow	earlyflow140	1	5
778	earlyflow_earlyflow141_difficulty3-1	earlyflow	earlyflow141	3	1
779	earlyflow_earlyflow141_difficulty3-2	earlyflow	earlyflow141	3	2
780	earlyflow_earlyflow141_difficulty3-5	earlyflow	earlyflow141	3	5
781	earlyflow_earlyflow141_difficulty4-3	earlyflow	earlyflow141	4	3
782	earlyflow_earlyflow141_difficulty4-4	earlyflow	earlyflow141	4	4
783	earlyflow_earlyflow142_difficulty3-1	earlyflow	earlyflow142	3	1
784	earlyflow_earlyflow142_difficulty3-2	earlyflow	earlyflow142	3	2
785	earlyflow_earlyflow142_difficulty3-4	earlyflow	earlyflow142	3	4
786	earlyflow_earlyflow142_difficulty4-3	earlyflow	earlyflow142	4	3
787	earlyflow_earlyflow142_difficulty4-5	earlyflow	earlyflow142	4	5
788	earlyflow_earlyflow143_difficulty1-1	earlyflow	earlyflow143	1	1
789	earlyflow_earlyflow143_difficulty1-2	earlyflow	earlyflow143	1	2
790	earlyflow_earlyflow143_difficulty1-3	earlyflow	earlyflow143	1	3
791	earlyflow_earlyflow143_difficulty1-4	earlyflow	earlyflow143	1	4
792	earlyflow_earlyflow143_difficulty1-5	earlyflow	earlyflow143	1	5
793	earlyflow_earlyflow144_difficulty5-1	earlyflow	earlyflow144	5	1
794	earlyflow_earlyflow144_difficulty5-2	earlyflow	earlyflow144	5	2
795	earlyflow_earlyflow144_difficulty5-3	earlyflow	earlyflow144	5	3
796	earlyflow_earlyflow144_difficulty5-4	earlyflow	earlyflow144	5	4
797	earlyflow_earlyflow144_difficulty5-5	earlyflow	earlyflow144	5	5
798	earlyflow_earlyflow146_difficulty2-1	earlyflow	earlyflow146	2	1
799	earlyflow_earlyflow146_difficulty2-3	earlyflow	earlyflow146	2	3
800	earlyflow_earlyflow146_difficulty3-2	earlyflow	earlyflow146	3	2
801	earlyflow_earlyflow146_difficulty3-4	earlyflow	earlyflow146	3	4
802	earlyflow_earlyflow146_difficulty3-5	earlyflow	earlyflow146	3	5
803	earlyflow_earlyflow147_difficulty2-1	earlyflow	earlyflow147	2	1
804	earlyflow_earlyflow147_difficulty2-2	earlyflow	earlyflow147	2	2
805	earlyflow_earlyflow147_difficulty2-3	earlyflow	earlyflow147	2	3
806	earlyflow_earlyflow147_difficulty2-4	earlyflow	earlyflow147	2	4
807	earlyflow_earlyflow147_difficulty2-5	earlyflow	earlyflow147	2	5
808	earlyflow_earlyflow148_difficulty1-1	earlyflow	earlyflow148	1	1
809	earlyflow_earlyflow148_difficulty1-2	earlyflow	earlyflow148	1	2
810	earlyflow_earlyflow148_difficulty1-3	earlyflow	earlyflow148	1	3
811	earlyflow_earlyflow148_difficulty1-4	earlyflow	earlyflow148	1	4
812	earlyflow_earlyflow148_difficulty1-5	earlyflow	earlyflow148	1	5
813	earlyflow_earlyflow149_difficulty5-1	earlyflow	earlyflow149	5	1
814	earlyflow_earlyflow149_difficulty5-2	earlyflow	earlyflow149	5	2
815	earlyflow_earlyflow149_difficulty5-3	earlyflow	earlyflow149	5	3
816	earlyflow_earlyflow149_difficulty5-4	earlyflow	earlyflow149	5	4
817	earlyflow_earlyflow149_difficulty5-5	earlyflow	earlyflow149	5	5
818	earlyflow_earlyflow14_difficulty1-1	earlyflow	earlyflow14	1	1
819	earlyflow_earlyflow14_difficulty1-2	earlyflow	earlyflow14	1	2
820	earlyflow_earlyflow14_difficulty1-3	earlyflow	earlyflow14	1	3
821	earlyflow_earlyflow14_difficulty1-4	earlyflow	earlyflow14	1	4
822	earlyflow_earlyflow14_difficulty1-5	earlyflow	earlyflow14	1	5
823	earlyflow_earlyflow150_difficulty1-1	earlyflow	earlyflow150	1	1
824	earlyflow_earlyflow150_difficulty1-2	earlyflow	earlyflow150	1	2
825	earlyflow_earlyflow150_difficulty1-3	earlyflow	earlyflow150	1	3
826	earlyflow_earlyflow150_difficulty1-4	earlyflow	earlyflow150	1	4
827	earlyflow_earlyflow150_difficulty1-5	earlyflow	earlyflow150	1	5
828	earlyflow_earlyflow151_difficulty1-1	earlyflow	earlyflow151	1	1
829	earlyflow_earlyflow151_difficulty1-2	earlyflow	earlyflow151	1	2
830	earlyflow_earlyflow151_difficulty1-3	earlyflow	earlyflow151	1	3
831	earlyflow_earlyflow151_difficulty1-4	earlyflow	earlyflow151	1	4
832	earlyflow_earlyflow151_difficulty1-5	earlyflow	earlyflow151	1	5
833	earlyflow_earlyflow152_difficulty3-1	earlyflow	earlyflow152	3	1
834	earlyflow_earlyflow152_difficulty3-3	earlyflow	earlyflow152	3	3
835	earlyflow_earlyflow152_difficulty4-2	earlyflow	earlyflow152	4	2
836	earlyflow_earlyflow152_difficulty4-4	earlyflow	earlyflow152	4	4
837	earlyflow_earlyflow152_difficulty4-5	earlyflow	earlyflow152	4	5
